Process(V) Name                 Module Base Module Name          Result
0x85d2a030 VBoxService.ex       0x077b10000 ntdll.dll            OK: module.584.df12a030.77b10000.dll
0x85d2a030 VBoxService.ex       0x077830000 kernel32.dll         OK: module.584.df12a030.77830000.dll
0x85d2a030 VBoxService.ex       0x0756a0000 secur32.dll          OK: module.584.df12a030.756a0000.dll
0x85d2a030 VBoxService.ex       0x076780000 RPCRT4.dll           OK: module.584.df12a030.76780000.dll
0x85d2a030 VBoxService.ex       0x075990000 WINSTA.dll           OK: module.584.df12a030.75990000.dll
0x85d2a030 VBoxService.ex       0x0765b0000 sechost.dll          OK: module.584.df12a030.765b0000.dll
0x85d2a030 VBoxService.ex       0x077d00000 GDI32.dll            OK: module.584.df12a030.77d00000.dll
0x85d2a030 VBoxService.ex       0x075d50000 USER32.dll           OK: module.584.df12a030.75d50000.dll
0x85d2a030 VBoxService.ex       0x075060000 IPHLPAPI.DLL         OK: module.584.df12a030.75060000.dll
0x85d2a030 VBoxService.ex       0x076670000 SHLWAPI.dll          OK: module.584.df12a030.76670000.dll
0x85d2a030 VBoxService.ex       0x075480000 mswsock.dll          OK: module.584.df12a030.75480000.dll
0x85d2a030 VBoxService.ex       0x0758a0000 SSPICLI.DLL          OK: module.584.df12a030.758a0000.dll
0x85d2a030 VBoxService.ex       0x0764c0000 NSI.dll              OK: module.584.df12a030.764c0000.dll
0x85d2a030 VBoxService.ex       0x0766d0000 ADVAPI32.dll         OK: module.584.df12a030.766d0000.dll
0x85d2a030 VBoxService.ex       0x077c60000 psapi.dll            OK: module.584.df12a030.77c60000.dll
0x85d2a030 VBoxService.ex       0x074f50000 ntmarta.dll          OK: module.584.df12a030.74f50000.dll
0x85d2a030 VBoxService.ex       0x077790000 USP10.dll            OK: module.584.df12a030.77790000.dll
0x85d2a030 VBoxService.ex       0x0750c0000 VERSION.dll          OK: module.584.df12a030.750c0000.dll
0x85d2a030 VBoxService.ex       0x074ed0000 wtsapi32.dll         OK: module.584.df12a030.74ed0000.dll
0x85d2a030 VBoxService.ex       0x0775d0000 MSCTF.dll            OK: module.584.df12a030.775d0000.dll
0x85d2a030 VBoxService.ex       0x076830000 SHELL32.dll          OK: module.584.df12a030.76830000.dll
0x85d2a030 VBoxService.ex       0x075a60000 KERNELBASE.dll       OK: module.584.df12a030.75a60000.dll
0x85d2a030 VBoxService.ex       0x076470000 WLDAP32.dll          OK: module.584.df12a030.76470000.dll
0x85d2a030 VBoxService.ex       0x0776a0000 WS2_32.dll           OK: module.584.df12a030.776a0000.dll
0x85d2a030 VBoxService.ex       0x074ec0000 wshtcpip.dll         OK: module.584.df12a030.74ec0000.dll
0x85d2a030 VBoxService.ex       0x0764d0000 msvcrt.dll           OK: module.584.df12a030.764d0000.dll
0x85d2a030 VBoxService.ex       0x074f80000 WINNSI.DLL           OK: module.584.df12a030.74f80000.dll
0x85d2a030 VBoxService.ex       0x0776e0000 IMM32.DLL            OK: module.584.df12a030.776e0000.dll
0x85d2a030 VBoxService.ex       0x077700000 LPK.dll              OK: module.584.df12a030.77700000.dll
0x85d2a030 VBoxService.ex       0x074ea0000 dhcpcsvc.DLL         OK: module.584.df12a030.74ea0000.dll
0x85d3cd28 svchost.exe          0x000aa0000 svchost.exe          OK: module.648.df13cd28.aa0000.dll
0x85d3cd28 svchost.exe          0x077b10000 ntdll.dll            OK: module.648.df13cd28.77b10000.dll
0x85d3cd28 svchost.exe          0x077830000 kernel32.dll         OK: module.648.df13cd28.77830000.dll
0x85d3cd28 svchost.exe          0x076780000 RPCRT4.dll           OK: module.648.df13cd28.76780000.dll
0x85d3cd28 svchost.exe          0x0775d0000 MSCTF.dll            OK: module.648.df13cd28.775d0000.dll
0x85d3cd28 svchost.exe          0x0776a0000 WS2_32.dll           OK: module.648.df13cd28.776a0000.dll
0x85d3cd28 svchost.exe          0x075080000 rsaenh.dll           OK: module.648.df13cd28.75080000.dll
0x85d3cd28 svchost.exe          0x0760d0000 ole32.dll            OK: module.648.df13cd28.760d0000.dll
0x85d3cd28 svchost.exe          0x0758a0000 SSPICLI.DLL          OK: module.648.df13cd28.758a0000.dll
0x85d3cd28 svchost.exe          0x075480000 mswsock.dll          OK: module.648.df13cd28.75480000.dll
0x85d3cd28 svchost.exe          0x0764d0000 msvcrt.dll           OK: module.648.df13cd28.764d0000.dll
0x85d3cd28 svchost.exe          0x0764c0000 NSI.dll              OK: module.648.df13cd28.764c0000.dll
0x85d3cd28 svchost.exe          0x0766d0000 ADVAPI32.dll         OK: module.648.df13cd28.766d0000.dll
0x85d3cd28 svchost.exe          0x074ef0000 rpcss.dll            OK: module.648.df13cd28.74ef0000.dll
0x85d3cd28 svchost.exe          0x077d00000 GDI32.dll            OK: module.648.df13cd28.77d00000.dll
0x85d3cd28 svchost.exe          0x075520000 wship6.dll           OK: module.648.df13cd28.75520000.dll
0x85d3cd28 svchost.exe          0x075980000 RpcRtRemote.dll      OK: module.648.df13cd28.75980000.dll
0x85d3cd28 svchost.exe          0x077790000 USP10.dll            OK: module.648.df13cd28.77790000.dll
0x85d3cd28 svchost.exe          0x0776e0000 IMM32.DLL            OK: module.648.df13cd28.776e0000.dll
0x85d3cd28 svchost.exe          0x0765d0000 OLEAUT32.dll         OK: module.648.df13cd28.765d0000.dll
0x85d3cd28 svchost.exe          0x0750c0000 VERSION.dll          OK: module.648.df13cd28.750c0000.dll
0x85d3cd28 svchost.exe          0x0754c0000 CRYPTSP.dll          OK: module.648.df13cd28.754c0000.dll
0x85d3cd28 svchost.exe          0x0765b0000 sechost.dll          OK: module.648.df13cd28.765b0000.dll
0x85d3cd28 svchost.exe          0x074e20000 FirewallAPI.dll      OK: module.648.df13cd28.74e20000.dll
0x85d3cd28 svchost.exe          0x073c30000 fwpuclnt.dll         OK: module.648.df13cd28.73c30000.dll
0x85d3cd28 svchost.exe          0x077700000 LPK.dll              OK: module.648.df13cd28.77700000.dll
0x85d3cd28 svchost.exe          0x075a60000 KERNELBASE.dll       OK: module.648.df13cd28.75a60000.dll
0x85d3cd28 svchost.exe          0x077c70000 CLBCatQ.DLL          OK: module.648.df13cd28.77c70000.dll
0x85d3cd28 svchost.exe          0x0756a0000 secur32.dll          OK: module.648.df13cd28.756a0000.dll
0x85d3cd28 svchost.exe          0x074ec0000 wshtcpip.dll         OK: module.648.df13cd28.74ec0000.dll
0x85d3cd28 svchost.exe          0x0750d0000 credssp.dll          OK: module.648.df13cd28.750d0000.dll
0x85d3cd28 svchost.exe          0x074ee0000 rpcepmap.dll         OK: module.648.df13cd28.74ee0000.dll
0x85d3cd28 svchost.exe          0x075d50000 user32.dll           OK: module.648.df13cd28.75d50000.dll
0x85d3cd28 svchost.exe          0x075910000 CRYPTBASE.dll        OK: module.648.df13cd28.75910000.dll
0x85d5f760 svchost.exe          0x000aa0000 svchost.exe          OK: module.736.df15f760.aa0000.dll
0x85d5f760 svchost.exe          0x077b10000 ntdll.dll            OK: module.736.df15f760.77b10000.dll
0x85d5f760 svchost.exe          0x074530000 PROPSYS.dll          OK: module.736.df15f760.74530000.dll
0x85d5f760 svchost.exe          0x077830000 kernel32.dll         OK: module.736.df15f760.77830000.dll
0x85d5f760 svchost.exe          0x077970000 SETUPAPI.dll         OK: module.736.df15f760.77970000.dll
0x85d5f760 svchost.exe          0x076780000 RPCRT4.dll           OK: module.736.df15f760.76780000.dll
0x85d5f760 svchost.exe          0x075990000 WINSTA.dll           OK: module.736.df15f760.75990000.dll
0x85d5f760 svchost.exe          0x075c00000 USERENV.dll          OK: module.736.df15f760.75c00000.dll
0x85d5f760 svchost.exe          0x070800000 Cabinet.dll          OK: module.736.df15f760.70800000.dll
0x85d5f760 svchost.exe          0x0775d0000 MSCTF.dll            OK: module.736.df15f760.775d0000.dll
0x85d5f760 svchost.exe          0x070e60000 wbemcomn.dll         OK: module.736.df15f760.70e60000.dll
0x85d5f760 svchost.exe          0x070a40000 wbemsvc.dll          OK: module.736.df15f760.70a40000.dll
0x85d5f760 svchost.exe          0x075d20000 WINTRUST.dll         OK: module.736.df15f760.75d20000.dll
0x85d5f760 svchost.exe          0x077700000 LPK.dll              OK: module.736.df15f760.77700000.dll
0x85d5f760 svchost.exe          0x0731d0000 wscsvc.dll           OK: module.736.df15f760.731d0000.dll
0x85d5f760 svchost.exe          0x075a30000 profapi.dll          OK: module.736.df15f760.75a30000.dll
0x85d5f760 svchost.exe          0x074e20000 firewallapi.dll      OK: module.736.df15f760.74e20000.dll
0x85d5f760 svchost.exe          0x0776a0000 WS2_32.dll           OK: module.736.df15f760.776a0000.dll
0x85d5f760 svchost.exe          0x075060000 IPHLPAPI.DLL         OK: module.736.df15f760.75060000.dll
0x85d5f760 svchost.exe          0x076670000 SHLWAPI.dll          OK: module.736.df15f760.76670000.dll
0x85d5f760 svchost.exe          0x074020000 NLAapi.dll           OK: module.736.df15f760.74020000.dll
0x85d5f760 svchost.exe          0x075480000 mswsock.dll          OK: module.736.df15f760.75480000.dll
0x85d5f760 svchost.exe          0x075080000 rsaenh.dll           OK: module.736.df15f760.75080000.dll
0x85d5f760 svchost.exe          0x0760d0000 ole32.dll            OK: module.736.df15f760.760d0000.dll
0x85d5f760 svchost.exe          0x0758a0000 SSPICLI.DLL          OK: module.736.df15f760.758a0000.dll
0x85d5f760 svchost.exe          0x06e860000 wuapi.dll            OK: module.736.df15f760.6e860000.dll
0x85d5f760 svchost.exe          0x0746b0000 POWRPROF.dll         OK: module.736.df15f760.746b0000.dll
0x85d5f760 svchost.exe          0x0764d0000 msvcrt.dll           OK: module.736.df15f760.764d0000.dll
0x85d5f760 svchost.exe          0x0764c0000 NSI.dll              OK: module.736.df15f760.764c0000.dll
0x85d5f760 svchost.exe          0x0766d0000 ADVAPI32.dll         OK: module.736.df15f760.766d0000.dll
0x85d5f760 svchost.exe          0x070570000 napinsp.dll          OK: module.736.df15f760.70570000.dll
0x85d5f760 svchost.exe          0x075220000 DNSAPI.dll           OK: module.736.df15f760.75220000.dll
0x85d5f760 svchost.exe          0x075a20000 MSASN1.dll           OK: module.736.df15f760.75a20000.dll
0x85d5f760 svchost.exe          0x077d00000 GDI32.dll            OK: module.736.df15f760.77d00000.dll
0x85d5f760 svchost.exe          0x075520000 wship6.dll           OK: module.736.df15f760.75520000.dll
0x85d5f760 svchost.exe          0x073c70000 dhcpcore6.dll        OK: module.736.df15f760.73c70000.dll
0x85d5f760 svchost.exe          0x074b50000 wevtsvc.dll          OK: module.736.df15f760.74b50000.dll
0x85d5f760 svchost.exe          0x073e60000 nrpsrv.DLL           OK: module.736.df15f760.73e60000.dll
0x85d5f760 svchost.exe          0x075110000 GPAPI.dll            OK: module.736.df15f760.75110000.dll
0x85d5f760 svchost.exe          0x0744c0000 netutils.dll         OK: module.736.df15f760.744c0000.dll
0x85d5f760 svchost.exe          0x075980000 RpcRtRemote.dll      OK: module.736.df15f760.75980000.dll
0x85d5f760 svchost.exe          0x077790000 USP10.dll            OK: module.736.df15f760.77790000.dll
0x85d5f760 svchost.exe          0x074660000 MMDevAPI.DLL         OK: module.736.df15f760.74660000.dll
0x85d5f760 svchost.exe          0x073bb0000 dhcpcsvc6.DLL        OK: module.736.df15f760.73bb0000.dll
0x85d5f760 svchost.exe          0x0765d0000 OLEAUT32.dll         OK: module.736.df15f760.765d0000.dll
0x85d5f760 svchost.exe          0x074f80000 WINNSI.DLL           OK: module.736.df15f760.74f80000.dll
0x85d5f760 svchost.exe          0x06ebd0000 dbghelp.dll          OK: module.736.df15f760.6ebd0000.dll
0x85d5f760 svchost.exe          0x0754c0000 CRYPTSP.dll          OK: module.736.df15f760.754c0000.dll
0x85d5f760 svchost.exe          0x073ad0000 winrnr.dll           OK: module.736.df15f760.73ad0000.dll
0x85d5f760 svchost.exe          0x070bd0000 wbemprox.dll         OK: module.736.df15f760.70bd0000.dll
0x85d5f760 svchost.exe          0x071e50000 rasadhlp.dll         OK: module.736.df15f760.71e50000.dll
0x85d5f760 svchost.exe          0x074810000 audiosrv.dll         OK: module.736.df15f760.74810000.dll
0x85d5f760 svchost.exe          0x0765b0000 sechost.dll          OK: module.736.df15f760.765b0000.dll
0x85d5f760 svchost.exe          0x073e20000 dhcpcore.dll         OK: module.736.df15f760.73e20000.dll
0x85d5f760 svchost.exe          0x075cc0000 DEVOBJ.dll           OK: module.736.df15f760.75cc0000.dll
0x85d5f760 svchost.exe          0x070c30000 NTDSAPI.dll          OK: module.736.df15f760.70c30000.dll
0x85d5f760 svchost.exe          0x0750c0000 VERSION.dll          OK: module.736.df15f760.750c0000.dll
0x85d5f760 svchost.exe          0x06fe20000 pnrpnsp.dll          OK: module.736.df15f760.6fe20000.dll
0x85d5f760 svchost.exe          0x075a60000 KERNELBASE.dll       OK: module.736.df15f760.75a60000.dll
0x85d5f760 svchost.exe          0x075ad0000 CRYPT32.dll          OK: module.736.df15f760.75ad0000.dll
0x85d5f760 svchost.exe          0x077c70000 CLBCatQ.DLL          OK: module.736.df15f760.77c70000.dll
0x85d5f760 svchost.exe          0x073e80000 lmhsvc.dll           OK: module.736.df15f760.73e80000.dll
0x85d5f760 svchost.exe          0x070c90000 fastprox.dll         OK: module.736.df15f760.70c90000.dll
0x85d5f760 svchost.exe          0x0756a0000 secur32.dll          OK: module.736.df15f760.756a0000.dll
0x85d5f760 svchost.exe          0x074630000 wkscli.dll           OK: module.736.df15f760.74630000.dll
0x85d5f760 svchost.exe          0x074ec0000 wshtcpip.dll         OK: module.736.df15f760.74ec0000.dll
0x85d5f760 svchost.exe          0x0750d0000 credssp.dll          OK: module.736.df15f760.750d0000.dll
0x85d5f760 svchost.exe          0x0746a0000 AVRT.dll             OK: module.736.df15f760.746a0000.dll
0x85d5f760 svchost.exe          0x0776e0000 IMM32.DLL            OK: module.736.df15f760.776e0000.dll
0x85d5f760 svchost.exe          0x075cf0000 CFGMGR32.dll         OK: module.736.df15f760.75cf0000.dll
0x85d5f760 svchost.exe          0x075d50000 USER32.dll           OK: module.736.df15f760.75d50000.dll
0x85d5f760 svchost.exe          0x073c30000 fwpuclnt.dll         OK: module.736.df15f760.73c30000.dll
0x85d5f760 svchost.exe          0x075910000 CRYPTBASE.dll        OK: module.736.df15f760.75910000.dll
0x85d5f760 svchost.exe          0x074ea0000 dhcpcsvc.DLL         OK: module.736.df15f760.74ea0000.dll
0x85d67aa8 svchost.exe          0x000aa0000 svchost.exe          OK: module.776.df167aa8.aa0000.dll
0x85d67aa8 svchost.exe          0x077b10000 ntdll.dll            OK: module.776.df167aa8.77b10000.dll
0x85d67aa8 svchost.exe          0x074530000 PROPSYS.dll          OK: module.776.df167aa8.74530000.dll
0x85d67aa8 svchost.exe          0x0748b0000 COMCTL32.dll         OK: module.776.df167aa8.748b0000.dll
0x85d67aa8 svchost.exe          0x077830000 kernel32.dll         OK: module.776.df167aa8.77830000.dll
0x85d67aa8 svchost.exe          0x06e710000 wudfsvc.dll          OK: module.776.df167aa8.6e710000.dll
0x85d67aa8 svchost.exe          0x073670000 rasman.dll           OK: module.776.df167aa8.73670000.dll
0x85d67aa8 svchost.exe          0x077970000 SETUPAPI.dll         OK: module.776.df167aa8.77970000.dll
0x85d67aa8 svchost.exe          0x076780000 RPCRT4.dll           OK: module.776.df167aa8.76780000.dll
0x85d67aa8 svchost.exe          0x075590000 AUTHZ.dll            OK: module.776.df167aa8.75590000.dll
0x85d67aa8 svchost.exe          0x070fa0000 trkwks.dll           OK: module.776.df167aa8.70fa0000.dll
0x85d67aa8 svchost.exe          0x0709d0000 netcfgx.dll          OK: module.776.df167aa8.709d0000.dll
0x85d67aa8 svchost.exe          0x073fc0000 mstask.dll           OK: module.776.df167aa8.73fc0000.dll
0x85d67aa8 svchost.exe          0x0775d0000 MSCTF.dll            OK: module.776.df167aa8.775d0000.dll
0x85d67aa8 svchost.exe          0x074010000 dsrole.dll           OK: module.776.df167aa8.74010000.dll
0x85d67aa8 svchost.exe          0x06d5c0000 pcasvc.dll           OK: module.776.df167aa8.6d5c0000.dll
0x85d67aa8 svchost.exe          0x075530000 bcrypt.dll           OK: module.776.df167aa8.75530000.dll
0x85d67aa8 svchost.exe          0x075c00000 USERENV.dll          OK: module.776.df167aa8.75c00000.dll
0x85d67aa8 svchost.exe          0x075d20000 WINTRUST.dll         OK: module.776.df167aa8.75d20000.dll
0x85d67aa8 svchost.exe          0x077700000 LPK.dll              OK: module.776.df167aa8.77700000.dll
0x85d67aa8 svchost.exe          0x075990000 WINSTA.dll           OK: module.776.df167aa8.75990000.dll
0x85d67aa8 svchost.exe          0x075a30000 profapi.dll          OK: module.776.df167aa8.75a30000.dll
0x85d67aa8 svchost.exe          0x071440000 AEPIC.dll            OK: module.776.df167aa8.71440000.dll
0x85d67aa8 svchost.exe          0x06fe50000 portabled...tapi.dll OK: module.776.df167aa8.6fe50000.dll
0x85d67aa8 svchost.exe          0x0776a0000 WS2_32.dll           OK: module.776.df167aa8.776a0000.dll
0x85d67aa8 svchost.exe          0x075060000 IPHLPAPI.DLL         OK: module.776.df167aa8.75060000.dll
0x85d67aa8 svchost.exe          0x076670000 SHLWAPI.dll          OK: module.776.df167aa8.76670000.dll
0x85d67aa8 svchost.exe          0x075080000 rsaenh.dll           OK: module.776.df167aa8.75080000.dll
0x85d67aa8 svchost.exe          0x073e90000 uxsms.dll            OK: module.776.df167aa8.73e90000.dll
0x85d67aa8 svchost.exe          0x0758a0000 SspiCli.dll          OK: module.776.df167aa8.758a0000.dll
0x85d67aa8 svchost.exe          0x0746b0000 POWRPROF.dll         OK: module.776.df167aa8.746b0000.dll
0x85d67aa8 svchost.exe          0x0764d0000 msvcrt.dll           OK: module.776.df167aa8.764d0000.dll
0x85d67aa8 svchost.exe          0x075cc0000 DEVOBJ.dll           OK: module.776.df167aa8.75cc0000.dll
0x85d67aa8 svchost.exe          0x0766d0000 ADVAPI32.dll         OK: module.776.df167aa8.766d0000.dll
0x85d67aa8 svchost.exe          0x070c30000 NTDSAPI.dll          OK: module.776.df167aa8.70c30000.dll
0x85d67aa8 svchost.exe          0x0750e0000 pcwum.dll            OK: module.776.df167aa8.750e0000.dll
0x85d67aa8 svchost.exe          0x075a20000 MSASN1.dll           OK: module.776.df167aa8.75a20000.dll
0x85d67aa8 svchost.exe          0x077d00000 GDI32.dll            OK: module.776.df167aa8.77d00000.dll
0x85d67aa8 svchost.exe          0x0750c0000 VERSION.dll          OK: module.776.df167aa8.750c0000.dll
